time_intro,source,destination,size_in_country
0.06414800000000893,Europe,Region_4,0
0.17003399999998925,Europe,Region_6,0
0.10398000000000063,Europe,Region_2,0
0.08605700000000922,Europe,Region_2,1
0.06456200000000839,North_America,Region_7,1
0.08958600000002008,Asia,Region_4,0
0.09257449999998979,Europe,Region_9,0
0.09232549999999373,Europe,Region_9,0
0.08876899999998578,Europe,Region_2,1
0.05882100000001062,Europe,Region_4,1
0.05752550000000029,Europe,Region_2,0
0.08179399999999457,Europe,Region_4,0
0.07462950000000913,Europe,Region_9,0
0.07833000000000445,Europe,Region_4,1
0.07982400000000983,Europe,Region_9,0
0.06973800000000116,Europe,Region_9,1
0.06513800000000636,Europe,Region_9,1
0.055297999999994935,North_America,Region_2,1
0.028644999999998935,North_America,Region_9,1
0.03362950000000858,Asia,Region_1,1
0.04629149999999618,North_America,Region_3,1
0.026850000000001317,Asia,Region_5,1
0.03742150000000101,North_America,Region_1,0
0.030395499999995447,Europe,Region_9,1
0.06674450000000007,Europe,Region_5,1
0.06849650000001344,Europe,Region_5,1
0.07310749999999558,Europe,Region_4,1
0.02681699999999639,North_America,Region_5,1
0.05653350000000122,Europe,Region_6,1
0.021301500000001486,Europe,Region_2,1
0.04094849999999322,Europe,Region_3,0
0.04022250000000593,Europe,Region_5,1
0.04941850000000701,North_America,Region_4,1
0.04801250000000318,Europe,Region_2,1
0.10841500000000923,Europe,Region_4,0
0.03726749999999396,North_America,Region_5,0
0.019491999999999836,North_America,Region_6,1
0.07201550000000655,Europe,Region_9,0
0.07373850000001836,Europe,Region_9,1
0.01788800000000258,Europe,Region_9,1
0.06444050000001167,Europe,Region_9,1
0.07496500000000811,Europe,Region_4,1
0.03091100000000403,Europe,Region_9,1
0.05253000000000367,Europe,Region_6,1
0.10578149999999883,Asia,Region_9,0
0.024849999999998484,Europe,Region_10,1
0.07350349999999299,Asia,Region_9,1
0.03287299999999302,Europe,Region_4,1
0.10167649999999628,North_America,Region_3,0
0.051388500000000316,Europe,Region_9,0
0.06427299999999872,Asia,Region_5,1
0.01024749999999928,North_America,Region_5,1
0.1356785000000227,Europe,Region_5,0
0.008383499999999197,Asia,Region_1,1
0.033192500000006814,Asia,Region_4,0
0.07587000000000324,Europe,Region_2,1
0.0426785000000018,North_America,Region_5,1
0.03861200000000164,North_America,Region_6,0
0.06358750000000245,North_America,Region_4,0
0.04558800000000191,Europe,Region_5,1
0.06222900000000682,Europe,Region_4,1
0.027911000000002656,Europe,Region_9,1
0.03204800000000438,Europe,Region_6,1
0.067653999999993,Europe,Region_4,0
0.03967300000000287,Europe,Region_4,1
0.0416495000000037,Europe,Region_6,1
0.09803800000001361,Europe,Region_9,0
0.03964099999999829,Europe,Region_1,1
0.052821999999994554,Europe,Region_9,1
0.10938699999999302,Europe,Region_4,1
0.06505249999999665,North_America,Region_9,0
0.05605900000000538,Europe,Region_9,0
0.00823399999999983,Europe,Region_5,1
0.018816499999999386,Asia,Region_2,1
0.03847650000000573,Asia,Region_4,1
0.08672000000000418,South_America,Region_6,0
0.051273499999991715,South_America,Region_4,0
0.04180400000000771,Europe,Region_5,1
0.09348500000001642,Europe,Region_9,0
0.04305149999999832,Europe,Region_5,1
0.012743500000001944,Europe,Region_10,1
0.05869249999999675,Europe,Region_4,1
0.10410650000000476,Europe,Region_5,1
0.13793750000000526,Europe,Region_5,1
0.062362999999992404,Asia,Region_9,1
0.042627500000001754,Asia,Region_3,1
0.0646574999999988,Europe,Region_6,1
0.0722159999999876,Europe,Region_5,1
0.0741380000000025,Europe,Region_8,1
0.11437099999999428,Europe,Region_9,0
0.08324299999999779,Asia,Region_9,0
0.1481080000000129,Europe,Region_9,0
0.08057999999998672,Asia,Region_9,0
0.02862650000000115,Asia,Region_4,1
0.025066499999996092,Asia,Region_2,1
0.07178449999998816,Europe,Region_2,0
0.10514549999998776,Europe,Region_4,0
0.05248399999999214,Europe,Region_2,1
0.13339550000002098,Europe,Region_2,0
0.07092550000000367,Europe,Region_9,1
0.07173550000000274,Europe,Region_2,0
0.050681500000005736,Europe,Region_9,1
0.0632075000000033,Europe,Region_2,0
0.08350650000002044,Asia,Region_3,0
0.05889999999999508,Europe,Region_6,1
0.04727699999999997,Europe,Region_4,1
0.04145800000000819,Europe,Region_2,1
0.053694500000001325,Asia,Region_6,1
0.03862550000000293,Europe,Region_9,1
0.034822500000004995,Europe,Region_6,1
0.020594499999999086,North_America,Region_1,1
0.010131000000002107,North_America,Region_4,1
0.019509999999997887,North_America,Region_4,1
0.02257449999999806,North_America,Region_6,1
0.02565650000000163,North_America,Region_6,1
0.020971000000003452,North_America,Region_3,1
0.04174749999999306,Europe,Region_9,1
0.05510300000000053,Asia,Region_4,0
0.04557249999999401,Asia,Region_2,1
0.007717000000000537,Asia,Region_4,1
0.022590000000001362,Asia,Region_3,1
0.03457500000000093,Europe,Region_2,1
0.06352750000000115,Europe,Region_1,1
0.0554025000000007,North_America,Region_3,1
0.018388999999999406,North_America,Region_4,1
0.02354799999999589,North_America,Region_1,1
0.03405250000000126,Africa,Region_2,1
0.07374700000000133,Europe,Region_7,1
0.0749910000000082,Europe,Region_2,1
0.04744849999999698,Europe,Region_6,1
0.05480700000000762,North_America,Region_10,1
0.09491350000001206,Europe,Region_9,1
0.06481249999999873,Europe,Region_9,1
0.036591500000000964,Europe,Region_4,1
0.042835500000003635,Asia,Region_9,0
0.021340500000004738,North_America,Region_2,1
0.028683999999993937,North_America,Region_2,1
0.08209099999999038,Europe,Region_8,0
0.06844999999999668,North_America,Region_5,1
0.07436449999999878,North_America,Region_1,0
0.06685600000000012,North_America,Region_9,1
0.0795955000000012,North_America,Region_2,0
0.0880179999999935,North_America,Region_1,1
0.06199599999999203,North_America,Region_5,0
0.054981999999999226,North_America,Region_1,1
0.06456350000000113,North_America,Region_5,1
0.043085499999997806,North_America,Region_4,1
0.05807449999999499,North_America,Region_8,1
0.09915399999999557,North_America,Region_5,0
0.03279000000000334,North_America,Region_1,1
0.028680500000002034,North_America,Region_10,1
0.046485500000008236,North_America,Region_1,1
0.08124150000001343,North_America,Region_6,1
0.06625949999999711,North_America,Region_9,0
0.062136499999996236,North_America,Region_4,0
0.07972300000000199,North_America,Region_6,0
0.09462099999998583,Asia,Region_6,0
0.025945000000004437,North_America,Region_8,1
0.03610700000000831,North_America,Region_6,1
0.043804500000005304,North_America,Region_6,1
0.08564599999999772,North_America,Region_9,0
0.061754000000005395,North_America,Region_4,1
0.03499900000000178,North_America,Region_9,1
0.019554499999998795,North_America,Region_5,1
0.04115749999999735,North_America,Region_4,1
0.1059529999999948,North_America,Region_4,0
0.09192949999999606,North_America,Region_6,0
0.07673499999999947,North_America,Region_9,0
0.020487999999999604,North_America,Region_9,1
0.029326500000000023,North_America,Region_5,1
0.05458650000001009,North_America,Region_6,1
0.01233499999999987,North_America,Region_6,1
0.09786350000000486,North_America,Region_6,1
0.06944050000000299,North_America,Region_6,1
0.02250899999999591,North_America,Region_5,1
0.038373499999995425,North_America,Region_5,1
0.08052600000001119,North_America,Region_6,0
0.06295350000000835,North_America,Region_5,1
0.08530100000001153,North_America,Region_6,0
0.0372300000000025,North_America,Region_10,1
0.04270950000000405,North_America,Region_2,1
0.03175549999999543,North_America,Region_9,1
0.04656700000000362,North_America,Region_6,1
0.023876000000002576,North_America,Region_1,1
0.04613700000000358,North_America,Region_4,0
0.04282599999999428,North_America,Region_9,0
0.06664650000000592,North_America,Region_6,1
0.03783149999999485,North_America,Region_3,1
0.02631750000000283,North_America,Region_4,1
0.03492100000000608,North_America,Region_5,1
0.05325599999998925,North_America,Region_9,1
0.08364200000000126,North_America,Region_6,0
0.06557500000000183,North_America,Region_9,0
0.07639150000000398,North_America,Region_1,1
0.05909450000000743,North_America,Region_6,1
0.028612500000005123,North_America,Region_6,1
0.015126500000000539,North_America,Region_6,1
0.025488999999998214,North_America,Region_4,1
0.09954650000000356,North_America,Region_6,1
0.12199000000000373,North_America,Region_6,0
0.14797450000000328,North_America,Region_9,0
0.1889069999999975,Europe,Region_8,0
0.0835124999999975,North_America,Region_6,1
0.04320200000000446,North_America,Region_3,1
0.03845699999999898,North_America,Region_6,1
0.035052000000000375,North_America,Region_5,1
0.03599349999999761,North_America,Region_3,1
0.042336500000003406,North_America,Region_6,1
0.026236999999997172,North_America,Region_5,1
0.03150500000000671,North_America,Region_6,1
0.026610000000003506,South_America,Region_2,1
0.024654000000000873,South_America,Region_5,1
0.044770499999999804,North_America,Region_9,1
0.06124200000000431,North_America,Region_1,1
0.015797000000002122,North_America,Region_6,1
0.026971000000000314,North_America,Region_2,1
0.04112699999999789,North_America,Region_9,1
0.041542499999999274,North_America,Region_2,1
0.06603400000000145,Europe,Region_4,0
0.08985799999999122,Europe,Region_8,1
0.05924050000000381,Asia,Region_2,1
0.06112899999999481,Asia,Region_2,1
0.04076950000000486,Europe,Region_1,1
0.05061800000000756,Europe,Region_8,0
0.03180800000000463,Europe,Region_6,1
0.01782599999999964,Asia,Region_3,1
0.043312500000007706,Europe,Region_6,1
0.128035999999993,Europe,Region_3,0
0.09270299999999279,Europe,Region_3,1
0.03182149999999557,Asia,Region_1,1
0.04941500000000916,North_America,Region_4,1
0.03308750000000523,North_America,Region_1,1
0.05593699999999972,North_America,Region_1,1
0.0984154999999939,Europe,Region_9,1
0.11896349999999922,Europe,Region_4,1
0.06578300000000449,Europe,Region_5,1
0.057898000000008706,Europe,Region_4,1
0.033510500000004224,North_America,Region_5,1
0.07262849999999726,North_America,Region_8,1
0.04235249999999609,North_America,Region_6,1
0.08077149999998781,North_America,Region_10,1
0.09227400000001529,North_America,Region_9,0
0.010588000000001608,North_America,Region_8,1
0.0604864999999984,North_America,Region_6,0
0.024749500000003262,North_America,Region_4,1
0.06189199999999381,Europe,Region_2,0
0.06489749999999321,Europe,Region_8,1
0.08062999999999756,Europe,Region_2,0
0.12289500000001037,Europe,Region_2,0
0.040402499999999494,Asia,Region_9,1
0.03884600000000156,Asia,Region_9,1
0.053719499999996506,North_America,Region_2,1
0.026565999999998598,Asia,Region_4,1
0.04899800000000829,North_America,Region_3,1
0.049964499999996276,North_America,Region_1,1
0.03390600000000449,Europe,Region_2,1
0.10875800000000041,South_America,Region_4,0
0.028780000000003803,Europe,Region_3,1
0.023720999999997716,Europe,Region_7,1
0.04289000000000329,Europe,Region_5,1
0.033540500000000716,Asia,Region_4,1
0.056702499999996846,Asia,Region_10,1
0.05944249999999858,Asia,Region_5,1
0.12100349999998292,Europe,Region_2,0
0.04782900000000739,Asia,Region_4,1
0.05537599999999339,North_America,Region_1,1
0.06954349999999715,North_America,Region_4,1
0.07945050000000474,Asia,Region_9,0
0.07929950000000642,Asia,Region_2,1
0.03910500000000011,South_America,Region_4,1
0.022765499999999377,North_America,Region_4,1
0.03960849999999612,Asia,Region_1,1
0.04782749999999754,Asia,Region_6,1
0.04476750000000827,Europe,Region_9,1
0.004314500000000844,Europe,Region_1,1
0.07141050000000926,Asia,Region_4,1
0.04121950000000045,Europe,Region_2,1
0.0514154999999934,Europe,Region_2,1
0.04548249999999375,Asia,Region_2,1
0.09782300000000627,Europe,Region_2,0
0.05130849999999466,Europe,Region_6,1
0.055417999999994916,Europe,Region_10,1
0.0480704999999976,Europe,Region_5,1
0.0979279999999964,Europe,Region_2,1
0.12118449999998548,Europe,Region_2,0
0.10029400000001024,Europe,Region_2,1
0.07289399999999328,Europe,Region_7,1
0.06542450000000913,Europe,Region_1,1
0.078092999999989,Asia,Region_9,1
0.05418350000000638,Asia,Region_8,1
0.08125550000001591,Europe,Region_1,1
0.031225500000003403,South_America,Region_8,1
0.012562499999999527,South_America,Region_1,1
0.06320699999999682,South_America,Region_6,1
0.0556565000000063,South_America,Region_2,0
0.05737500000000172,South_America,Region_2,1
0.0196604999999978,South_America,Region_2,1
0.0512745000000033,South_America,Region_4,1
0.059658499999999774,Europe,Region_4,1
0.029050000000000322,Europe,Region_5,1
0.05551900000000362,South_America,Region_10,1
0.08279300000000159,Europe,Region_5,1
0.03928550000000746,Europe,Region_9,1
0.058020999999998296,South_America,Region_6,1
0.07227299999999644,Europe,Region_4,0
0.05211250000000217,Asia,Region_3,1
0.0822370000000037,South_America,Region_2,0
0.06313199999999654,Asia,Region_3,0
0.05442099999999699,North_America,Region_4,0
0.05260749999999505,North_America,Region_5,0
0.04270350000000585,Asia,Region_4,1
0.03309400000000383,Asia,Region_2,1
0.009733500000002464,North_America,Region_1,1
0.020162999999997468,North_America,Region_5,1
0.019543499999998243,North_America,Region_4,1
0.04897150000000607,Asia,Region_3,0
0.018122500000001415,Asia,Region_10,1
0.04443750000000021,Asia,Region_4,1
0.006011500000000226,Asia,Region_4,1
0.03403349999999669,Asia,Region_2,1
0.0333329999999957,Asia,Region_6,1
0.10472699999998186,Europe,Region_8,0
0.036445500000001935,Europe,Region_4,1
0.051430999999991935,Europe,Region_3,1
0.05769999999999488,Europe,Region_5,1
0.04107200000000512,Europe,Region_2,1
0.04535100000000901,Europe,Region_3,1
0.109441999999999,Europe,Region_9,0
0.029285499999995523,Asia,Region_3,1
0.056228000000011366,Europe,Region_9,1
0.10362600000000782,Europe,Region_2,1
0.07783750000001108,Europe,Region_2,1
0.09174049999998829,Asia,Region_2,0
0.07812849999999252,Europe,Region_4,1
0.0673605000000054,Europe,Region_4,1
0.02720200000000036,North_America,Region_2,0
0.06542050000001048,Europe,Region_2,0
0.08188899999999781,Europe,Region_2,0
0.062112500000013796,Europe,Region_1,1
0.01795849999999946,North_America,Region_5,1
0.03237900000000178,North_America,Region_8,1
0.0472869999999924,Europe,Region_3,1
0.021984500000001787,North_America,Region_3,1
0.033614999999998174,North_America,Region_8,1
0.030346000000002114,North_America,Region_9,1
0.037955500000001266,North_America,Region_9,1
0.10386599999999617,Europe,Region_2,0
0.04857350000000189,Asia,Region_4,1
0.02049499999999993,Asia,Region_10,1
0.049436999999990405,Asia,Region_1,1
0.07214849999998607,Europe,Region_2,1
0.07405649999999034,Europe,Region_5,0
0.033965500000001224,Europe,Region_10,1
0.047876500000000974,Europe,Region_2,1
0.06481600000000605,Europe,Region_9,0
0.05234799999999934,Europe,Region_2,0
0.12323650000000824,Europe,Region_5,1
0.058254999999988843,Europe,Region_6,1
0.06596549999998919,Europe,Region_6,1
0.1736345000000169,Europe,Region_2,0
0.03830350000000578,Europe,Region_9,1
0.025177500000001705,South_America,Region_4,1
0.054852999999987606,Europe,Region_2,0
0.03374350000000644,South_America,Region_3,1
0.04259500000000099,South_America,Region_5,1
0.03902149999999541,South_America,Region_5,1
0.07860999999998958,South_America,Region_9,0
0.10502900000000498,Asia,Region_6,0
0.017944499999997,North_America,Region_9,1
0.08142850000000085,North_America,Region_2,0
0.09730049999997928,North_America,Region_2,0
0.02933150000000117,North_America,Region_6,1
0.04925449999999289,South_America,Region_4,0
0.04178950000000345,Europe,Region_5,1
0.04564500000000205,Europe,Region_2,1
0.06318450000000367,South_America,Region_3,1
0.020414999999998993,South_America,Region_2,1
0.0721810000000002,Europe,Region_8,0
0.037406500000002424,Europe,Region_1,1
0.06366849999999215,Europe,Region_2,1
0.03265350000000565,Asia,Region_8,1
0.10029249999998915,Europe,Region_9,0
0.12567250000001884,Europe,Region_9,0
0.09046300000000268,Africa,Region_2,1
0.04047349999999344,Europe,Region_1,1
0.08400700000000086,Europe,Region_9,0
0.027944000000003338,Asia,Region_4,1
0.024478999999999813,South_America,Region_3,1
0.05493049999999308,Asia,Region_6,1
0.013791499999998083,Asia,Region_3,1
0.02992549999999753,Europe,Region_6,1
0.05567999999999211,North_America,Region_4,0
0.011736999999997423,North_America,Region_3,1
0.05261099999999652,South_America,Region_4,1
0.045237000000005544,Europe,Region_5,1
0.02331950000000347,Europe,Region_3,1
0.03564800000000249,Europe,Region_8,1
0.03544799999999451,Europe,Region_4,1
0.056286499999998754,North_America,Region_6,1
0.023728000000002827,North_America,Region_6,1
0.019188999999999037,North_America,Region_5,0
0.06401750000000792,South_America,Region_4,1
0.016483499999999783,South_America,Region_4,1
0.06313250000000267,South_America,Region_4,1
0.07433899999998905,South_America,Region_5,1
0.07229750000000668,Europe,Region_6,0
0.0776654999999849,Europe,Region_5,1
0.07228099999999955,Europe,Region_9,1
0.10933849999999601,Europe,Region_1,0
0.04847500000000428,Europe,Region_2,1
0.06869000000000193,Europe,Region_5,1
0.007728000000000544,Asia,Region_2,1
0.0955874999999895,Asia,Region_6,0
0.04678649999999655,Asia,Region_2,1
0.027636499999999887,Asia,Region_2,1
0.06363100000000287,Asia,Region_6,0
0.07158800000000605,Asia,Region_6,1
0.12203849999999958,Europe,Region_9,0
0.051208499999999504,Europe,Region_3,1
0.10475500000000568,Europe,Region_2,0
0.137667499999988,Europe,Region_2,0
0.053045000000012374,South_America,Region_2,1
0.1037190000000063,Europe,Region_2,1
0.06066150000000714,Asia,Region_9,1
0.007972499999999093,Asia,Region_4,1
0.05391300000000372,Asia,Region_3,1
0.0703024999999877,Europe,Region_8,0
0.056445500000011736,Asia,Region_8,1
0.0448229999999986,Asia,Region_8,1
0.032162999999997714,Europe,Region_8,1
0.1150405000000064,Europe,Region_8,1
0.14385450000002065,Europe,Region_6,0
0.07274449999999845,Europe,Region_2,1
0.04800050000000067,South_America,Region_4,0
0.05698949999999765,South_America,Region_2,0
0.024311500000006724,North_America,Region_5,1
0.04342550000000704,Asia,Region_9,1
0.060261999999989796,Europe,Region_2,1
0.07862399999998458,Europe,Region_6,0
0.059872500000007864,Africa,Region_2,1
0.04081800000000892,South_America,Region_3,1
0.1063594999999938,Africa,Region_9,1
0.03923149999999716,Europe,Region_6,1
0.034181000000002015,Europe,Region_8,1
0.06305200000000655,Europe,Region_9,0
0.015367500000000235,North_America,Region_2,1
0.04209399999999654,Europe,Region_5,1
0.17166550000001918,Africa,Region_4,0
0.1966939999999865,Africa,Region_9,0
0.08394199999999191,Asia,Region_9,0
0.13177349999997873,Africa,Region_6,1
0.15044900000000927,Africa,Region_6,1
0.08620350000000764,Africa,Region_6,0
0.09971050000001014,Africa,Region_9,0
0.08155699999999777,North_America,Region_3,1
0.09691450000001292,North_America,Region_9,0
0.0238825000000039,North_America,Region_9,1
0.015999000000001394,North_America,Region_5,1
0.016681500000002243,North_America,Region_9,1
0.06664300000000173,North_America,Region_4,1
0.07072250000000235,North_America,Region_9,1
0.06768250000000768,North_America,Region_10,1
0.030590499999994927,North_America,Region_1,1
0.027869000000001854,North_America,Region_9,1
0.02533100000000082,North_America,Region_10,1
0.08001450000000207,North_America,Region_4,0
0.01902699999999958,North_America,Region_9,1
0.060218999999992695,North_America,Region_10,1
0.05473949999999453,North_America,Region_6,1
0.0932030000000102,Asia,Region_9,0
0.06448499999999954,Europe,Region_1,1
0.10910349999999719,Europe,Region_2,1
0.030361499999998813,North_America,Region_6,1
0.039452000000000965,North_America,Region_4,1
0.12766000000002548,Africa,Region_8,0
0.09109950000001357,Africa,Region_2,0
0.03793849999999696,Europe,Region_4,1
0.11630650000001444,Africa,Region_4,0
0.1726689999999828,Africa,Region_8,0
0.14940849999999123,Africa,Region_9,1
0.09229299999999427,Africa,Region_4,0
0.09722599999999092,Africa,Region_4,0
0.04636050000000134,South_America,Region_10,1
0.014959000000003116,North_America,Region_3,1
0.04037850000000167,South_America,Region_4,1
0.030914499999999276,North_America,Region_3,1
0.04616799999999674,Asia,Region_4,0
0.01794399999999734,North_America,Region_5,1
0.029479500000005418,North_America,Region_5,1
0.041374999999998455,Asia,Region_4,1
0.07445200000000268,Europe,Region_2,0
0.05526949999999729,Europe,Region_2,1
0.04241750000000176,Africa,Region_2,1
0.06374350000000245,Asia,Region_6,0
0.04074900000000328,Africa,Region_3,1
0.028559500000002278,Africa,Region_6,1
0.10387499999999343,Africa,Region_9,0
0.06585099999999076,Africa,Region_2,0
0.06655700000000153,Africa,Region_9,1
0.1188360000000073,Africa,Region_8,0
0.05172300000000592,Africa,Region_9,1
0.044264000000003495,North_America,Region_5,1
0.05419549999999304,Africa,Region_9,1
0.06011449999999256,North_America,Region_6,0
0.07535950000000048,North_America,Region_9,0
0.04472200000000101,Asia,Region_4,1
0.03925350000000684,Africa,Region_4,1
0.03806899999999604,North_America,Region_4,1
0.10566799999997978,Africa,Region_6,1
0.1684600000000055,Africa,Region_9,0
0.02031050000000357,Asia,Region_4,1
0.03970699999999952,Europe,Region_4,1
0.10338549999999386,Africa,Region_6,1
0.07986049999999409,Africa,Region_4,1
0.12406850000001507,Africa,Region_5,0
0.0821704999999919,Europe,Region_1,1
0.11645600000000306,Africa,Region_2,0
0.031201000000003518,Africa,Region_4,0
0.03904949999999742,Africa,Region_2,1
0.0728355000000065,Asia,Region_8,0
0.05296650000000237,Asia,Region_1,1
0.045572999999997435,North_America,Region_6,0
0.01393600000000022,Asia,Region_1,1
0.19713599999999615,Africa,Region_9,0
0.204314999999965,Africa,Region_6,0
0.14514699999998815,Africa,Region_6,0
0.17854999999998256,Africa,Region_4,1
0.12531699999998464,Africa,Region_2,0
0.027968000000001735,Asia,Region_5,0
0.036561999999996216,Europe,Region_6,0
0.03561800000000435,Europe,Region_9,1
0.02173350000000028,North_America,Region_5,0
0.015257499999996873,Europe,Region_5,1
0.031617999999997905,Europe,Region_9,1
0.021215500000005293,Europe,Region_6,1
0.03245049999999857,Asia,Region_4,1
0.022260000000003423,Asia,Region_5,1
0.026109000000003366,Asia,Region_5,1
0.06182499999999295,Europe,Region_3,1
0.021542500000003545,Europe,Region_3,1
0.013017500000001878,Asia,Region_6,1
0.1073339999999918,North_America,Region_8,0
0.047536500000008274,South_America,Region_4,0
0.039658500000001595,Asia,Region_1,1
0.11008600000001009,Asia,Region_2,0
0.08069599999999143,Africa,Region_2,1
0.0320204999999953,Africa,Region_2,1
0.11453999999999326,Africa,Region_2,1
0.17827899999998048,Africa,Region_10,1
0.05357000000000188,Asia,Region_2,1
0.02412199999999781,Asia,Region_4,1
0.11955200000001914,Oceania,Region_10,0
0.10250800000000006,Europe,Region_4,0
0.025216500000003056,Europe,Region_7,1
0.028923999999997757,Asia,Region_4,1
0.032047500000002636,Oceania,Region_2,0
0.010971500000001714,Oceania,Region_1,1
0.026129999999998627,Oceania,Region_2,1
0.12348400000000492,Asia,Region_2,0
0.05729350000000454,Asia,Region_4,1
0.06280100000000866,Europe,Region_5,0
0.04758399999999873,Asia,Region_5,1
0.04923099999999847,Europe,Region_1,1
0.3259979999999871,Africa,Region_10,0
0.37267149999997407,Africa,Region_8,0
0.25309349999997927,Asia,Region_8,0
0.35905600000008187,Africa,Region_6,1
0.25290500000003413,Africa,Region_9,0
